IJO-63-362-g002	ultrasound scan of the right eye showing a large mass in the right lower lobe of the right lower lobe.ultrasound scan of the right eye showing a large mass in the right lower lobe of the right lobe of.ultrasound scan of the right eye showing a large mass in the right lower lobe of the right kidney with
1757-1626-0002-0000008103-001	chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe with.chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe and.chest x-ray of the chest showing a large mass in the right lower lobe of the left lower lobe with
IJPS-44-5-g016	intraoperative photograph of the right eye of the patient in a patient with a patient in a patient with a.intraoperative photograph of the right eye of the patient in a patient with a patient in a patient with an.intraoperative photograph of the right eye of the patient in a patient with a patient in the patient with a
mjhid-2-3-e2010036f5	the resected specimen of the right eye shows a large mass in the right upper lobe of the right eye.the resected specimen of the right eye shows a large mass in the right upper lobe of the right lower.the resected specimen of the right eye shows a large mass in the right upper lobe of the right kidney
ZooKeys-187-009-g004	scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrograph of the surface of the surface of the surface of the surface of the surface in the.scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of a
1471-2407-10-667-2	the patient in a patient with a patient in a patient with a history of a patient in a patient.the patient in a patient with a patient in a patient with a history of a patient in the patient.the patient in a patient with a patient in a patient with a history of a patient in the left
CCD-6-124-g009	x-ray of the left knee showing a large left lower lobe lesion in the right lower lobe and the right.x-ray of the left knee showing a large left lower lobe lesion in the right lower lobe and the left.x-ray of the left knee showing a large left lower lobe mass in the right lower lobe with a large
eplasty08e10_fig6	clinical picture <EOS>
1471-2407-14-516-1	histological section of the resected specimen showing a giant cell carcinoma in the dermis . <EOS>
JISP-16-261-g002	clinical photograph of the patient showing a large swelling in the right lower lobe of the right lower lobe and.clinical photograph of the patient showing a large swelling in the right lower lobe of the right lower lobe with.clinical photograph of the patient showing a large swelling in the right lower lobe of the right lower lobe of
ijms-13-12665f2	magnetic resonance imaging of the brain showing a hyperintense lesion in the right frontal lobe and the right frontal lobe.magnetic resonance imaging of the brain showing a hyperintense lesion in the right frontal lobe and the right parietal lobe.magnetic resonance imaging of the brain showing a hyperintense lesion in the right frontal lobe and the right parietal region
CCD-3-108-g005	histological section of the resected specimen showing a giant cell carcinoma in the dermis . <EOS>
icrj-08-74-g001	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
JLP-3-15-g007	photomicrograph of the biopsy specimen showing a giant cell carcinoma in the dermis . <EOS>.photomicrograph of the biopsy specimen showing a giant cell carcinoma in the dermis with a giant cell carcinoma . <EOS>
kjpain-26-396-g001	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
arm-36-729-g003	preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the right lower lobe.preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the left lower lobe.preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the right upper lobe
abd-88-0469-g03	histological section of the tumor showing a giant cell carcinoma in the dermis . <EOS>.histological section of the tumor showing a giant cell carcinoma in the dermis with a giant cell carcinoma . <EOS>
IJD-57-72-g001	clinical photograph of the patient showing a swelling in the right lower lobe of the right lower lobe and the.clinical photograph of the patient showing a swelling in the right lower lobe of the right lower lobe and a.clinical photograph of the patient showing a swelling in the right lower lobe of the left lower lobe and the
1471-2474-12-175-2	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
c4cs00351a-p1	clinical picture <EOS>
medi-94-e745-g011	clinical photograph of the patient showing a swelling in the right lower lobe of the right lower lobe and the.clinical photograph of the patient showing a swelling in the right lower lobe of the right lower lobe and a.clinical photograph of the patient showing a swelling in the right lower lobe of the left lower lobe and the
1752-1947-5-533-2	ultrasound scan of the right eye showing a large cystic mass in the right lower lobe with a large cystic.ultrasound scan of the left eye showing a large cystic mass in the right lower lobe with a large cystic.ultrasound scan of the right eye showing a large cystic mass in the right upper lobe with a large cystic
jsls-13-4-522-g04	intraoperative view of the right eye showing a large mass in the right upper lobe of the right lower lobe.intraoperative view of the right eye showing a large mass in the right upper lobe of the right upper lobe.intraoperative view of the right eye showing a large mass in the right upper lobe of the right eye with
rrs09102	the doppler image of the brain in a patient with a high signal intensity in a patient with a large.the doppler image of the brain in a patient with a high signal intensity in a patient with a high.the doppler image of the brain in a patient with a high signal intensity in a patient with a normal
gou029f3p	histological section of the resected specimen showing a giant cell carcinoma in the dermis . <EOS>
1471-230X-10-142-6	intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right lower.intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right upper.intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right eye
JMedLife-08-120-g008	axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right lower lobe.axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right lobe of.axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right kidney .
CCD-6-147-g002	ultrasound scan of the right eye showing a large cystic mass in the right lower lobe with a large cystic.ultrasound scan of the left eye showing a large cystic mass in the right lower lobe with a large cystic.ultrasound scan of the right eye showing a large cystic mass in the right upper lobe with a large cystic
pone.0083306.g004	scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrographs of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrograph of the surface of the surface of the surface of the surface of the surface in the
atr-04-01-21738-g001	clinical photograph of the patient in a patient with a patient in a patient with a history of a patient.clinical photograph of the patient in a patient with a patient in a patient with a history of the left.clinical photograph of the patient in a patient with a patient in a patient with a history of the right
fnins-08-00434-g0004	scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrographs of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of a
jsls-10-1-114-g01	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
crg-0008-0264-g02	magnetic resonance imaging of the brain in a patient with a high signal intensity in the right lobe of the.magnetic resonance imaging of the brain in a patient with a high signal intensity in the right frontal lobe and.magnetic resonance imaging of the brain in a patient with a high signal intensity in the left frontal lobe and
edmcr-2013-130048-g001	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
or-2013-4-e36-g003	the lesion is also seen in the right lower lobe of the right kidney . <EOS>.the lesion is also seen in the right lower lobe of the right lobe of the right kidney . <EOS>
IJEM-16-495-g003	computed tomography scan of the abdomen showing a large mass in the right lower lobe of the right lower lobe.computed tomography scan of the abdomen showing a large mass in the right lower lobe of the right lobe of.computed tomography scan of the abdomen showing a large mass in the right lower lobe of the right kidney with
ksrr-26-61-g002	preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the right lower lobe.preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the left lower lobe.preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the right upper lobe
JPN-5-52-g002	axial and coronal t2-weighted mr images of the brain showing a large lesion in the right lobe of the right.axial and coronal t2-weighted mr images of the brain showing a large lesion in the right lobe of the left.axial and coronal t2-weighted mr images of the brain showing a large lesion in the right frontal lobe with a
kjo-23-59-g002	chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe with.chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe and.chest x-ray of the chest showing a large mass in the right lower lobe of the left lower lobe with
fphys-03-00353-g002	axial and coronal ct scan of the abdomen showing a large cystic mass in the right lower lobe with a.axial and coronal ct scan of the abdomen showing a large cystic mass in the right upper lobe with a.axial and coronal ct scan of the abdomen showing a large mass in the right lower lobe with a large
IJRI-23-301-g001	ct scan of the abdomen showing a large mass in the right lower lobe of the right lobe of the.ct scan of the abdomen showing a large mass in the right lower lobe of the right lower lobe with.ct scan of the abdomen showing a large mass in the right lower lobe of the right lower lobe and
IJD-59-364-g001	histological section of the resected specimen showing a giant cell carcinoma in the dermis . <EOS>
arm-37-721-g001	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
1477-7819-4-17-3	histological section of the resected specimen showing a giant cell carcinoma in the dermis . <EOS>
ipej110153-01	the ecg of the patient shows the presence of the lesion in the right coronary artery and the right coronary.the ecg of the patient shows the presence of the lesion in the right coronary artery and the left coronary.the ecg of the patient shows the presence of the lesion in the left coronary artery and the left coronary
1477-7819-5-59-2	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
LJM-2-103-g002	the ecg of the patient in a patient with a patient in a patient with a history of the left.the ecg of the patient in a patient with a patient in a patient with a history of the right.the ecg of the patient in a patient with a patient in a patient with a history of a patient
jkns-55-215-g001	axial ct scan of the abdomen showing a large mass in the right lower lobe of the right lower lobe.axial ct scan of the abdomen showing a large mass in the right lower lobe of the right lobe of.axial ct scan of the abdomen showing a large mass in the right lower lobe of the right kidney .
OL-07-04-1063-g06	histological section of the tumor showing a giant cell carcinoma in the dermis . <EOS>.histological section of the tumor showing a giant cell carcinoma in the dermis with a giant cell carcinoma . <EOS>
gnl-7-616-g001	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
1757-1626-1-126-3	chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe with.chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe and.chest x-ray of the chest showing a large mass in the right lower lobe of the left lower lobe with
1748-7161-8-3-2	scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrographs of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of a
kju-55-288-g003	intraoperative view of the lesion <EOS>.intraoperative view of the lesion in the right lower lobe of the right eye . <EOS>
IJD-58-412d-g002	histological section of the resected specimen showing a giant cell carcinoma in the dermis . <EOS>
2186-3326-77-0515-g001	magnetic resonance imaging of the brain showing a hyperintense lesion in the right frontal lobe and the right frontal lobe.magnetic resonance imaging of the brain showing a hyperintense lesion in the right frontal lobe and the right parietal lobe.magnetic resonance imaging of the brain showing a hyperintense lesion in the right frontal lobe and the right parietal region
1749-8090-6-22-2	ultrasound scan of the right eye showing a large cystic mass in the right lower lobe with a large cystic.ultrasound scan of the left eye showing a large cystic mass in the right lower lobe with a large cystic.ultrasound scan of the right eye showing a large cystic mass in the right upper lobe with a large cystic
kjs-9-147-g003	x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe with a.x-ray of the chest showing a large mass in the right upper lobe of the right lower lobe with a.x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe and the
abd-88-06-s1-0085-g02	clinical photograph of the patient in a patient with a swelling of the left eye of the patient with a.clinical photograph of the patient in a patient with a swelling of the right eye of the patient with a.clinical photograph of the patient in a patient with a swelling of the left eye of a patient with a
13046_2015_188_Fig1_HTML	x-ray of the left knee showing a large right hip and left lower lobe <EOS>.x-ray of the left knee showing a large left hip and left lower lobe <EOS>
AJTS-6-56-g001	magnetic resonance imaging of the brain in a patient with a high signal intensity in the right lobe of the.magnetic resonance imaging of the brain in a patient with a high signal intensity in the right frontal lobe and.magnetic resonance imaging of the brain in a patient with a high signal intensity in the left frontal lobe and
1757-1626-2-9322-4	intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right lower.intraoperative photograph of the right eye showing a large cystic mass in the right lower lobe of the right lower.intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right upper
1477-7819-5-14-1	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
rado-44-04-262f2A	histological section of the tumor showing a giant cell carcinoma in the dermis . <EOS>.histological section of the tumor showing a giant cell carcinoma in the dermis with a giant cell carcinoma . <EOS>
12951_2014_42_Fig3_HTML	transmission electron microscopy image of the surface of the surface of the surface of the surface of the surface of.transmission electron microscopy image of the surface of the surface of the surface of the surface of the surface in.transmission electron microscopy image of the surface of the surface of the surface of the surface of the surface and
1471-2334-14-240-1	axial computed tomography scan of the abdomen showing a large cystic mass in the right lobe of the right lower.axial computed tomography scan of the abdomen showing a large cystic mass in the right lobe of the right kidney.axial computed tomography scan of the abdomen showing a large cystic mass in the right lobe of the right lobe
JCIS-1-43-g003	axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right lower lobe.axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right lobe of.axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right kidney .
eplasty10e71_fig3	intraoperative picture <EOS>
pone.0120110.g003	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
kjh-47-163-g004	histological examination of the biopsy showing a giant cell carcinoma in the dermis . <EOS>.histological examination of the biopsy showing a giant cell carcinoma in the dermis with a giant cell carcinoma . <EOS>
rcs0010-0404-f3	intraoperative photograph of the right eye of the left eye showing the presence of the lesion in the right eye.intraoperative photograph of the right eye of the left eye showing the presence of the lesion in the right lower.intraoperative photograph of the right eye of the left eye showing a large lesion in the right lower lobe with
IPC-3-18-g004	chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe with.chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe and.chest x-ray of the chest showing a large mass in the right lower lobe of the left lower lobe with
ORT-0300-9734-082-301_g002	magnetic resonance imaging of the brain in a patient with a high signal intensity in the right lobe of the.magnetic resonance imaging of the brain in a patient with a high signal intensity in the right frontal lobe and.magnetic resonance imaging of the brain in a patient with a high signal intensity in the left frontal lobe and
1471-230X-11-27-1	intraoperative view of the lesion <EOS>.intraoperative view of the lesion in the right eye . <EOS>
ce-45-331-g001	ultrasound scan of the right eye showing a large cystic mass in the right lobe of the right kidney with.ultrasound scan of the right eye showing a large cystic mass in the right lobe of the right kidney ..ultrasound scan of the right eye showing a large cystic mass in the right lower lobe of the right kidney
1476-7120-6-29-1	ultrasound scan of the right eye showing a large cystic mass in the right lobe of the right lobe of.ultrasound scan of the right eye showing a large cystic mass in the right lobe of the right lower lobe.ultrasound scan of the right eye showing a large cystic mass in the right lobe of the right kidney with
JCAS-4-135-g002	clinical picture <EOS>
LI-29-297-g001	chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe with.chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe and.chest x-ray of the chest showing a large mass in the right lower lobe of the left lower lobe with
ehp.121-a304.g003	ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount of.ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass in.ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic mass
SNI-6-157-g004	chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe with.chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe and.chest x-ray of the chest showing a large mass in the right lower lobe of the left lower lobe with
jocmr-07-817-g001	ultrasound scan of the right eye showing a large cystic mass in the right lower lobe with a large cystic.ultrasound scan of the left eye showing a large cystic mass in the right lower lobe with a large cystic.ultrasound scan of the right eye showing a large cystic mass in the right upper lobe with a large cystic
MEAJO-19-413-g003	ultrasound scan of the right eye showing a large cystic mass in the right upper lobe of the right kidney.ultrasound scan of the right eye showing a large cystic mass in the right upper lobe of the right lower.ultrasound scan of the right eye showing a large cystic mass in the right upper lobe of the right lobe
IJOrtho-41-121-g001	chest computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe of the right.chest computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe of the left.chest computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe of the lower
12893_2015_59_Fig5_HTML	intraoperative view of the right eye showing a large cystic mass in the right lower lobe with a large cystic.intraoperative view of the right eye showing a large cystic mass in the right upper lobe with a large cystic.intraoperative view of the right eye showing a large cystic mass in the right lower lobe with a large amount
1471-2415-12-19-1	intraoperative photograph of the right eye showing a large mass in the right upper lobe of the right lower lobe.intraoperative photograph of the right eye showing a large mass in the right lower lobe of the right lower lobe.intraoperative photograph of the right eye showing a large mass in the right upper lobe of the right eye with
JMP-33-162-g010	ultrasound scan of the abdomen showing a large cystic mass in the right lobe of the right lobe of the.ultrasound scan of the abdomen showing a large cystic mass in the right lobe of the right lower lobe with.ultrasound scan of the abdomen showing a large cystic mass in the right lobe of the right lower lobe and
JCIS-4-72-g002	axial and coronal t2-weighted mr image of the brain showing a large cystic lesion in the right lobe of the.axial and coronal t2-weighted mr image of the brain showing a large cystic lesion in the right frontal lobe with.axial and coronal t2-weighted mr image of the brain showing a large cystic lesion in the right frontal lobe and
bcr3210-15	preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the right lower lobe.preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the left lower lobe.preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the right upper lobe
kjr-11-211-g007	axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right lower lobe.axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right lobe of.axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right kidney .
1757-1626-0002-0000006769-001	preoperative photograph <EOS>
IJSTD-34-113-g002	clinical photograph of the patient in a patient with a swelling of the left eye of the patient with a.clinical photograph of the patient in a patient with a swelling of the right eye of the patient with a.clinical photograph of the patient in a patient with a swelling of the left eye of a patient with a
eplasty13ic35_fig5	intraoperative picture <EOS>.intraoperative view of the lesion <EOS>.intraoperative view of the lesion in the right lower lobe <EOS>
ehp53501	preoperative x-ray of the left eye showing the presence of the lesion in the right lower lobe of the right.preoperative x-ray of the left eye showing the presence of the lesion in the right lower lobe of the left.preoperative x-ray of the left eye showing the presence of the lesion in the right lower lobe and the right
1471-2105-14-25-8	ecg of the left eye of the left eye showing the presence of the lesion in the right lower lobe.ecg of the left eye of the left eye showing the presence of the lesion in the right eye of.ecg of the left eye of the left eye showing the presence of the lesion in the right and left
crg-0009-0253-g02	histological section of the right kidney showing a giant cell carcinoma in the dermis . <EOS>
IJMPO-30-149-g003	chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe with.chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe and.chest x-ray of the chest showing a large mass in the right lower lobe of the left lower lobe with
40425_2014_40_Fig3_HTML	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
1752-1947-6-158-5	histological section of the right kidney showing a giant cell carcinoma in the dermis . <EOS>
1757-1626-2-90-3	intraoperative view of the resected specimen <EOS>
1749-799X-8-28-1	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
AIAN-17-92-g001	clinical photograph of the patient showing a swelling in the right lower lobe of the right lower lobe and the.clinical photograph of the patient showing a swelling in the right lower lobe of the right lower lobe and a.clinical photograph of the patient showing a swelling in the right lower lobe of the left lower lobe and the
oajsm-6-329Fig3	ct scan of the abdomen showing a large cystic mass in the right lower lobe of the right lower lobe.ct scan of the abdomen showing a large mass in the right lower lobe of the right lower lobe with.ct scan of the abdomen showing a large mass in the right lower lobe of the right lower lobe and
2196-1042-14-3-3	scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrographs of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrograph of the surface of the surface of the surface of the surface of the surface in the
1752-1947-8-216-4	intraoperative view of the right eye showing a large mass in the right upper lobe of the right lower lobe.intraoperative view of the right eye showing a large mass in the right lower lobe of the right lower lobe.intraoperative view of the right eye showing a large mass in the right upper lobe of the right upper lobe
1477-7819-5-30-5	intraoperative view <EOS>.intraoperative view of the resected specimen <EOS>
JPN-10-103-g003	ecg of the left eye showing the presence of the presence of the lesion in the right eye of the.ecg of the left eye showing the presence of the presence of the lesion in the left eye of the.ecg of the left eye showing the presence of the presence of the lesion in the right coronary artery and
ajcr-4-54.f2	histological section of the tumor showing a giant cell carcinoma in the dermis . <EOS>.histological section of the tumor showing a giant cell carcinoma in the dermis with a giant cell carcinoma . <EOS>
IJPS-48-153-g007	intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right lower.intraoperative photograph of the right eye showing a large cystic mass in the right lower lobe of the right lower.intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right upper
pgen.1004258.g001	the patient is seen in the right lower lobe of the right lower lobe and the right lower lobe with.the patient is seen in the right lower lobe of the right lower lobe and the right lower lobe and.the patient is seen in the right lower lobe of the right lower lobe and the right lower lobe of
IJSS-6-2012-06-002-g003	computed tomography scan of the abdomen showing a large mass in the right lower lobe of the right lower lobe.computed tomography scan of the abdomen showing a large mass in the right lower lobe of the left lower lobe.computed tomography scan of the abdomen showing a large mass in the right lower lobe of the right lobe of
1748-717X-6-99-1	axial and coronal t2-weighted mr images of the brain in a patient with a high signal intensity in the right.axial and coronal t2-weighted mr images of the brain in a patient with a high signal intensity in the left.axial and coronal t2-weighted mr images of the brain in a patient with a high signal intensity in the brain
JMAS-04-18-g002	intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right lower.intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right upper.intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right eye
PAMJ-21-286-g003	intraoperative picture <EOS>
fped-02-00003-g002	histological section of the resected specimen showing a giant cell carcinoma in the dermis . <EOS>
13569_2015_38_Fig2_HTML	histological section of the right kidney showing a giant cell carcinoma in the dermis . <EOS>
DRJ-10-274-g002	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
SaudiMedJ-36-494-g001	intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right lower.intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right upper.intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right eye
CCD-5-252-g006	intraoperative view of the right eye showing a large cystic mass in the right upper lobe of the right lower.intraoperative view of the right eye showing a large cystic mass in the right lower lobe of the right lower.intraoperative view of the right eye showing a large cystic mass in the right upper lobe of the right upper
1750-1172-4-7-1	intraoperative view of the right eye showing a large cystic mass in the right upper lobe of the right lower.intraoperative view of the right eye showing a large cystic mass in the right lower lobe of the right lower.intraoperative view of the right eye showing a large cystic mass in the right upper lobe of the right upper
13244_2015_418_Fig7_HTML	axial and coronal t2-weighted mr images of the brain showing a large lesion in the right lobe of the right.axial and coronal t2-weighted mr images of the brain showing a large lesion in the right lobe of the left.axial and coronal t2-weighted mr images of the brain showing a large lesion in the right frontal lobe with a
1752-1947-5-487-1	ct scan of the abdomen showing a large mass in the right lower lobe of the right lobe of the.ct scan of the abdomen showing a large mass in the right lower lobe of the right lower lobe with.ct scan of the abdomen showing a large mass in the right lower lobe of the right lower lobe and
ymj-51-448-g002	scanning electron micrographs of the surface of the surface of the surface of the left eye of the patient with.scanning electron micrographs of the surface of the surface of the surface of the surface of the left eye of.scanning electron micrographs of the surface of the surface of the surface of the left eye of the patient in
11671_2015_880_Fig12_HTML	scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrographs of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of a
ipej100058-01	axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right lower lobe.axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right lobe of.axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right kidney .
10.1177_1758736014547550-fig3	preoperative x-ray of the patient in a patient with a history of the left hip and a patient with a.preoperative x-ray of the patient in a patient with a history of the left hip and a patient with an.preoperative x-ray of the patient in a patient with a history of the left hip and a patient with the
jpis-42-256-g003	histological section of the right kidney showing a giant cell carcinoma in the dermis . <EOS>
1297-9716-44-101-3	scanning electron microscopy image of the surface of the surface of the surface of the surface of the surface of.scanning electron microscopy image of the surface of the surface of the surface of the surface of the surface in.scanning electron microscopy image of the surface of the surface of the surface of the surface of the surface and
1752-1947-3-142-1	ct scan of the abdomen showing a large cystic mass in the right lower lobe of the right lower lobe.ct scan of the abdomen showing a large cystic mass in the right lower lobe of the right lobe of.ct scan of the abdomen showing a large cystic mass in the right lower lobe of the right kidney with
JISP-19-93-g004	chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe with.chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe and.chest x-ray of the chest showing a large mass in the right lower lobe of the left lower lobe with
40001_2015_137_Fig2_HTML	intraoperative picture <EOS>.intraoperative view of the lesion <EOS>.intraoperative view of the lesion in the right eye . <EOS>
ni-9-39-g001	coronary angiography of the left coronary artery shows a large aneurysm in the right coronary artery . <EOS>
CCD-6-243-g001	preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the right lower lobe.preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the left lower lobe.preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the right upper lobe
sfu09402	photograph of the right eye of the patient in a patient with a patient in a patient with a large.photograph of the right eye of the patient in a patient with a patient in a patient with a patient.photograph of the right eye of the patient in a patient with a patient in a patient with a history
ymj-52-196-g003	chest x-ray showing a large right lower lobe mass in the right lower lobe of the right lower lobe with.chest x-ray showing a large right lower lobe mass in the right lower lobe of the right lower lobe and.chest x-ray showing a large right lower lobe mass in the right lower lobe of the left lower lobe with
1710-1492-8-10-1	preoperative photograph <EOS>.clinical photograph <EOS>
12957_2014_1863_Fig2_HTML	clinical photograph of the patient showing the presence of the lesions in the right lower lobe of the right lower.clinical photograph of the patient showing the presence of the lesions in the right lower lobe of the left lower.clinical photograph of the patient showing the presence of the lesions in the right lower lobe of the right upper
AnnGastroenterol-27-273-g001	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
IJEM-17-278-g002	scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of a.scanning electron micrograph of the surface of the surface of the surface of the surface of the left eye of
kjs-11-188-g003	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
